channel_id	channel_name	sampling_frequency	dtype	unit	gain	offset	stream_id	type
AP0	imec1.ap#AP0	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP1	imec1.ap#AP1	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP2	imec1.ap#AP2	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP3	imec1.ap#AP3	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP4	imec1.ap#AP4	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP5	imec1.ap#AP5	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP6	imec1.ap#AP6	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP7	imec1.ap#AP7	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP8	imec1.ap#AP8	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP9	imec1.ap#AP9	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP10	imec1.ap#AP10	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP11	imec1.ap#AP11	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP12	imec1.ap#AP12	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP13	imec1.ap#AP13	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP14	imec1.ap#AP14	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP15	imec1.ap#AP15	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP16	imec1.ap#AP16	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP17	imec1.ap#AP17	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP18	imec1.ap#AP18	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP19	imec1.ap#AP19	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP20	imec1.ap#AP20	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP21	imec1.ap#AP21	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP22	imec1.ap#AP22	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP23	imec1.ap#AP23	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP24	imec1.ap#AP24	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP25	imec1.ap#AP25	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP26	imec1.ap#AP26	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP27	imec1.ap#AP27	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP28	imec1.ap#AP28	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP29	imec1.ap#AP29	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP30	imec1.ap#AP30	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP31	imec1.ap#AP31	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP32	imec1.ap#AP32	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP33	imec1.ap#AP33	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP34	imec1.ap#AP34	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP35	imec1.ap#AP35	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP36	imec1.ap#AP36	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP37	imec1.ap#AP37	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP38	imec1.ap#AP38	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP39	imec1.ap#AP39	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP40	imec1.ap#AP40	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP41	imec1.ap#AP41	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP42	imec1.ap#AP42	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP43	imec1.ap#AP43	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP44	imec1.ap#AP44	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP45	imec1.ap#AP45	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP46	imec1.ap#AP46	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP47	imec1.ap#AP47	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP48	imec1.ap#AP48	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP49	imec1.ap#AP49	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP50	imec1.ap#AP50	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP51	imec1.ap#AP51	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP52	imec1.ap#AP52	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP53	imec1.ap#AP53	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP54	imec1.ap#AP54	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP55	imec1.ap#AP55	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP56	imec1.ap#AP56	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP57	imec1.ap#AP57	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP58	imec1.ap#AP58	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP59	imec1.ap#AP59	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP60	imec1.ap#AP60	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP61	imec1.ap#AP61	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP62	imec1.ap#AP62	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP63	imec1.ap#AP63	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP64	imec1.ap#AP64	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP65	imec1.ap#AP65	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP66	imec1.ap#AP66	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP67	imec1.ap#AP67	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP68	imec1.ap#AP68	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP69	imec1.ap#AP69	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP70	imec1.ap#AP70	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP71	imec1.ap#AP71	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP72	imec1.ap#AP72	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP73	imec1.ap#AP73	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP74	imec1.ap#AP74	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP75	imec1.ap#AP75	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP76	imec1.ap#AP76	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP77	imec1.ap#AP77	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP78	imec1.ap#AP78	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP79	imec1.ap#AP79	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP80	imec1.ap#AP80	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP81	imec1.ap#AP81	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP82	imec1.ap#AP82	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP83	imec1.ap#AP83	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP84	imec1.ap#AP84	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP85	imec1.ap#AP85	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP86	imec1.ap#AP86	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP87	imec1.ap#AP87	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP88	imec1.ap#AP88	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP89	imec1.ap#AP89	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP90	imec1.ap#AP90	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP91	imec1.ap#AP91	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP92	imec1.ap#AP92	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP93	imec1.ap#AP93	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP94	imec1.ap#AP94	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP95	imec1.ap#AP95	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP96	imec1.ap#AP96	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP97	imec1.ap#AP97	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP98	imec1.ap#AP98	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP99	imec1.ap#AP99	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP100	imec1.ap#AP100	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP101	imec1.ap#AP101	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP102	imec1.ap#AP102	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP103	imec1.ap#AP103	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP104	imec1.ap#AP104	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP105	imec1.ap#AP105	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP106	imec1.ap#AP106	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP107	imec1.ap#AP107	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP108	imec1.ap#AP108	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP109	imec1.ap#AP109	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP110	imec1.ap#AP110	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP111	imec1.ap#AP111	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP112	imec1.ap#AP112	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP113	imec1.ap#AP113	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP114	imec1.ap#AP114	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP115	imec1.ap#AP115	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP116	imec1.ap#AP116	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP117	imec1.ap#AP117	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP118	imec1.ap#AP118	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP119	imec1.ap#AP119	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP120	imec1.ap#AP120	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP121	imec1.ap#AP121	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP122	imec1.ap#AP122	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP123	imec1.ap#AP123	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP124	imec1.ap#AP124	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP125	imec1.ap#AP125	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP126	imec1.ap#AP126	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP127	imec1.ap#AP127	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP128	imec1.ap#AP128	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP129	imec1.ap#AP129	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP130	imec1.ap#AP130	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP131	imec1.ap#AP131	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP132	imec1.ap#AP132	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP133	imec1.ap#AP133	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP134	imec1.ap#AP134	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP135	imec1.ap#AP135	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP136	imec1.ap#AP136	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP137	imec1.ap#AP137	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP138	imec1.ap#AP138	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP139	imec1.ap#AP139	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP140	imec1.ap#AP140	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP141	imec1.ap#AP141	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP142	imec1.ap#AP142	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP143	imec1.ap#AP143	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP144	imec1.ap#AP144	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP145	imec1.ap#AP145	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP146	imec1.ap#AP146	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP147	imec1.ap#AP147	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP148	imec1.ap#AP148	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP149	imec1.ap#AP149	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP150	imec1.ap#AP150	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP151	imec1.ap#AP151	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP152	imec1.ap#AP152	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP153	imec1.ap#AP153	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP154	imec1.ap#AP154	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP155	imec1.ap#AP155	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP156	imec1.ap#AP156	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP157	imec1.ap#AP157	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP158	imec1.ap#AP158	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP159	imec1.ap#AP159	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP160	imec1.ap#AP160	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP161	imec1.ap#AP161	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP162	imec1.ap#AP162	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP163	imec1.ap#AP163	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP164	imec1.ap#AP164	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP165	imec1.ap#AP165	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP166	imec1.ap#AP166	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP167	imec1.ap#AP167	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP168	imec1.ap#AP168	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP169	imec1.ap#AP169	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP170	imec1.ap#AP170	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP171	imec1.ap#AP171	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP172	imec1.ap#AP172	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP173	imec1.ap#AP173	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP174	imec1.ap#AP174	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP175	imec1.ap#AP175	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP176	imec1.ap#AP176	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP177	imec1.ap#AP177	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP178	imec1.ap#AP178	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP179	imec1.ap#AP179	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP180	imec1.ap#AP180	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP181	imec1.ap#AP181	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP182	imec1.ap#AP182	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP183	imec1.ap#AP183	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP184	imec1.ap#AP184	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP185	imec1.ap#AP185	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP186	imec1.ap#AP186	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP187	imec1.ap#AP187	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP188	imec1.ap#AP188	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP189	imec1.ap#AP189	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP190	imec1.ap#AP190	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP191	imec1.ap#AP191	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP192	imec1.ap#AP192	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP193	imec1.ap#AP193	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP194	imec1.ap#AP194	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP195	imec1.ap#AP195	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP196	imec1.ap#AP196	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP197	imec1.ap#AP197	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP198	imec1.ap#AP198	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP199	imec1.ap#AP199	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP200	imec1.ap#AP200	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP201	imec1.ap#AP201	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP202	imec1.ap#AP202	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP203	imec1.ap#AP203	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP204	imec1.ap#AP204	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP205	imec1.ap#AP205	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP206	imec1.ap#AP206	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP207	imec1.ap#AP207	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP208	imec1.ap#AP208	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP209	imec1.ap#AP209	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP210	imec1.ap#AP210	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP211	imec1.ap#AP211	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP212	imec1.ap#AP212	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP213	imec1.ap#AP213	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP214	imec1.ap#AP214	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP215	imec1.ap#AP215	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP216	imec1.ap#AP216	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP217	imec1.ap#AP217	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP218	imec1.ap#AP218	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP219	imec1.ap#AP219	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP220	imec1.ap#AP220	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP221	imec1.ap#AP221	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP222	imec1.ap#AP222	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP223	imec1.ap#AP223	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP224	imec1.ap#AP224	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP225	imec1.ap#AP225	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP226	imec1.ap#AP226	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP227	imec1.ap#AP227	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP228	imec1.ap#AP228	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP229	imec1.ap#AP229	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP230	imec1.ap#AP230	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP231	imec1.ap#AP231	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP232	imec1.ap#AP232	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP233	imec1.ap#AP233	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP234	imec1.ap#AP234	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP235	imec1.ap#AP235	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP236	imec1.ap#AP236	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP237	imec1.ap#AP237	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP238	imec1.ap#AP238	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP239	imec1.ap#AP239	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP240	imec1.ap#AP240	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP241	imec1.ap#AP241	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP242	imec1.ap#AP242	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP243	imec1.ap#AP243	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP244	imec1.ap#AP244	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP245	imec1.ap#AP245	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP246	imec1.ap#AP246	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP247	imec1.ap#AP247	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP248	imec1.ap#AP248	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP249	imec1.ap#AP249	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP250	imec1.ap#AP250	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP251	imec1.ap#AP251	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP252	imec1.ap#AP252	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP253	imec1.ap#AP253	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP254	imec1.ap#AP254	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP255	imec1.ap#AP255	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP256	imec1.ap#AP256	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP257	imec1.ap#AP257	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP258	imec1.ap#AP258	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP259	imec1.ap#AP259	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP260	imec1.ap#AP260	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP261	imec1.ap#AP261	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP262	imec1.ap#AP262	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP263	imec1.ap#AP263	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP264	imec1.ap#AP264	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP265	imec1.ap#AP265	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP266	imec1.ap#AP266	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP267	imec1.ap#AP267	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP268	imec1.ap#AP268	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP269	imec1.ap#AP269	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP270	imec1.ap#AP270	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP271	imec1.ap#AP271	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP272	imec1.ap#AP272	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP273	imec1.ap#AP273	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP274	imec1.ap#AP274	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP275	imec1.ap#AP275	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP276	imec1.ap#AP276	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP277	imec1.ap#AP277	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP278	imec1.ap#AP278	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP279	imec1.ap#AP279	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP280	imec1.ap#AP280	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP281	imec1.ap#AP281	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP282	imec1.ap#AP282	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP283	imec1.ap#AP283	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP284	imec1.ap#AP284	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP285	imec1.ap#AP285	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP286	imec1.ap#AP286	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP287	imec1.ap#AP287	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP288	imec1.ap#AP288	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
AP289	imec1.ap#AP289	30000.0	int16	uV	0.762939453125	0.0	imec1.ap	EXT
